datetime,text,likes 
2020-11-03 05:42:56,Let’s restore honor and decency to the White House.,229814
2020-11-03 05:09:21,"I’m Joe Biden, and I’m asking for your vote.

iwillvote.com/locate",233232
2020-11-03 02:21:01,"Treating people with dignity and respect should be the baseline for how we act to one another. Those values were instilled in me from the time I was young, and it’s how I’ll lead as president.",42949
2020-11-03 01:18:55,"A final word from my friend Barack Obama.
Let’s get out there and vote, folks.

Head to iwillvote.com/locate to find your polling location.",107058
2020-11-03 01:18:32,"Tomorrow the last voters will head out to cast their ballots in the most important election in our lifetimes. It all comes down to this. Join us for our final rally before election day.

Make a plan to vote tomorrow. Visit makeaplan.com",17604
2020-11-03 00:01:16,"WISCONSIN! If you have not returned your mail-in ballot, we strongly recommend you vote in-person tomorrow. Confirm your polling location by going to iwillvote.com/locate.",2451
2020-11-02 23:58:58,"WISCONSIN! If you haven’t returned your mail-in ballot, we strongly recommend you vote in-person tomorrow. Confirm your polling location by going to iwillvote.com/locate.",2077
2020-11-02 23:28:23,"Tune in to our get out the vote event in Pittsburgh, PA",7728
2020-11-02 21:30:45,"It’s go time, America.
iwillvote.com",20812
2020-11-02 20:24:01,"I'm in Beaver County, Pennsylvania, to thank some of our incredible volunteers for all their hard work. Tune in — and then sign up to help: joebiden.com/GOTV",13341
2020-11-02 20:03:00,"If you live in Minnesota, you can vote early until November 2 — let’s not leave anything to chance. Head to iwillvote.com/locate to find your polling place now.",4722
2020-11-02 19:44:01,"We have one shot. One opportunity. One moment.

Don’t miss the chance — vote.",30530
2020-11-02 19:10:55,Tune in as my campaign manager Jen O’Malley Dillon and campaign adviser Bob Bauer discuss what to expect on Election Night.,5228
2020-11-02 17:52:28,One day left — and we're leaving it all on the field. Tune in as we get out the vote in Cleveland.,8684
2020-11-02 17:16:00,"Our veterans have had enough of the disparaging and disrespectful comments from Donald Trump. As president, I will always honor those who have sacrificed for this great nation. Hear from them in their own words on why they’re supporting my campaign:",22633
2020-11-02 16:50:00,Vota por el futuro de nuestros hijos. voyavotar.com,36246
2020-11-02 16:22:00,"For these folks in Cedar Key, Florida, working on the water is a passion passed down for generations. But it doesn’t take a scientist to see that things are changing and will continue to change for the worse along the Florida coast. We need leaders who not only believe in climate change but have a plan to curb its effect.",5748
2020-11-02 15:17:00,"Vote with pride.
iwillvote.com",22289
2020-11-02 14:57:01,"Don’t wait: Drop off your ballot today.

iwillvote.com",41261
2020-11-02 12:45:00,Fired up!,149456
2020-11-02 10:40:39,"If you clapped for our health care workers, vote for them as well.",7586
2020-11-02 06:15:00,"If you’ve served your country, you should be taken care of. Period.

Veterans have earned their benefits and they should be supported, second to none. As President, I will keep my duty as commander in chief to always take care of our veterans and their families. Read more on my plan: joebiden.com/veterans.",20401
2020-11-02 04:12:01,El presidente Trump simplemente no tiene un plan para el pueblo estadounidense. Yo sí tengo varios planes para apoyar a nuestros trabajadores y asegurar una economía que funcione para todos.,18328
2020-11-02 02:20:44,"Under my tax plan, no one making under $400,000 will see their taxes go up.

But it’s time large corporations and the wealthiest Americans pay their fair share.",77994
2020-11-02 01:29:56,"What is the most Biden meal of all time? My friends José Andrés, Amy Brandwein, Marcus Samuelsson, Naomi Pomeroy, Mourad Lahlou, Paola Velez, and Duff Goldman are going to find out, cooking up some tasty recipes that you can try at home. Get hungry and get ready to vote!",4998
2020-11-01 23:54:23,"Hoy, en el Día de los Muertos, podemos honrar a las generaciones anteriores votando para proteger el futuro de las generaciones que siguen. voyavotar.com",81909
2020-11-01 23:33:55,"Together, we can solve the crises we’re facing and win the battle for the soul of the nation. It all begins on Tuesday. Tune in as we get out the vote in Pennsylvania.",8526
2020-11-01 22:27:00,"America benefits enormously from the leadership, talent, and experience that our nation’s military service members bring. When they transition from the military back into civilian life we can do more to provide them with the right opportunities and resources to succeed.",9610
2020-11-01 21:42:21,Tune in as I join members of Philadelphia's faith community for a Souls to the Polls event.,9946
2020-11-01 20:22:03,2 days. Finish strong.,126052
2020-11-01 19:42:14,"Quedan 2 días hasta las elecciones. El futuro de nuestro país está en nuestras manos.

Haz un plan para votar en voyavotar.com",13483
2020-11-01 19:07:37,"I want to thank you each and every person who’s gotten involved in our campaign so far. Whether you chipped in a few dollars or dedicated a few hours of your time — I’m incredibly grateful. Let’s finish strong.

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden and Kamala Harris",9294
2020-11-01 18:21:00,"Presidents lead by example.

Mask up.",194624
2020-11-01 14:33:02,To those of you who are voting in your first election this year — congratulations! This is a momentous event and your country needs you to fulfill your sacred obligation and vote. To find out more about where you can vote head to iwillvote.com,14172
2020-11-01 05:48:33,"I’m not exaggerating when I say grandmothers know best. Listen to what these abuelas have to say about Trump. I'm proud to have them on my side.

No estoy exagerando cuando digo que las abuelas lo saben todo. Escucha lo que tienen que decir estas abuelas acerca de Trump. Estoy orgulloso de tenerlas de mi lado.",9573
2020-11-01 02:16:50,"Here's something we don't say enough: Barack Obama was a great president.

Thank you my friend for joining me on the trail today.",139235
2020-10-31 23:56:35,,12839
2020-10-31 23:40:01,"On Friday, Johns Hopkins University reported 95,583 new cases and 978 new deaths. This is now the highest number of new cases reported in a single day since the pandemic began. And now we’ve surpassed the 9 million mark for infections from COVID-19.

Donald Trump ignored the experts, downplayed the threat COVID-19 poses, and failed to take the action necessary to contain it. We’ve got to get this virus under control.",26607
2020-10-31 22:10:34,"Barack Obama already voted, but he knows there's still more work to be done before Election Day.

Sign up to join him: JoeBiden.com/Call",871276
2020-10-31 22:09:27,"There is too much at stake on Tuesday to sit this election out. Tune in as Barack Obama, Stevie Wonder, and I get out the vote in Detroit, Michigan.",10253
2020-10-31 21:42:27,"I am constantly blown away by the talent from our supporters. These come from Stan Herd Arts in Kansas who traveled to Michigan, Pennsylvania, and Wisconsin to create these crop art pieces.",33657
2020-10-31 19:45:01,"Un número récord de latinos son elegibles para votar en esta elección, así que ve a votar para lograr que tu voz se escuche. No dejes que los demás decidan por ti. voyavotar.com",4470
2020-10-31 19:15:07,"Life isn’t easy right now and families are taking things one day at a time. Across America, families are trying to put food on the table, keep a roof over their heads, and keep their families safe in this pandemic. As president, I’ll fight for your family as if it were my own.",10460
2020-10-31 18:56:04,"With just three days to go, Barack Obama and I are back together on the campaign trail in Michigan. Tune in.",12182
2020-10-31 17:14:00,"I need you to show up to the polls. This will be a close race and every vote matters.

Go vote.
Stay in line.
Make your voice heard.

Send your friends and family to iwillvote.com.",7304
2020-10-31 17:05:54,Who let all these people into my basement?,153345
2020-10-31 16:05:00,"It’s the responsibility of a president to lead by example and do everything in his power to get the pandemic under control.

Donald Trump has failed us. He has no plan to combat COVID-19 and get our country back on track. From day one, I will work hard for you to get this virus under control and build back better than ever before.

Here’s a cheat sheet to lay it out for you. The choice couldn’t be clearer.",36944
2020-10-31 14:45:05,3 days. We don't have time to waste. Go vote today.,33166
2020-10-31 14:15:00,"You have the power to silence him.

Vote: iwillvote.com",19919
2020-10-31 13:08:40,"You have my word: if I have the honor of serving as your president, I will do everything in my power to defeat COVID-19.

Here’s my plan to get it done:

JOEBIDEN.COM
Notes from Joe: Together, We Will Defeat COVID-19 | Joe Biden for President: Official Campaign Website",46552
2020-10-31 01:16:26,"More than 9 million cases of COVID-19 have been now confirmed in the United States — 20 percent of the world's reported caseload — and the virus is surging in nearly every state. More than 228,000 Americans have lost their lives. It is as severe an indictment of a president's record as one can possibly imagine, and it is utterly disqualifying. Anyone who is responsible for plunging and ensnaring America in this crisis — anyone who could do so without an ounce of shame or a shred of empathy — should not be president.

As deeply worrying as the trendlines are right now across the country, the terrifying truth is that the situation could get still markedly worse for Americans, as Donald Trump and his fellow Republicans move within striking distance of destroying the Affordable Care Act once and for all.

But they underestimate the American people. For more than eight months, in the absence of any leadership from Trump, the American people have stepped up to care and look out for one another, as nurses and fire-fighters, doctors and police officers, farmworkers and grocers, researchers and community volunteers. All doing for our country what our president could not, did not, and would not. As we square our shoulders, facing into the headwinds of a challenging winter, we will do what America has always done — come together and meet the challenge with compassion, courage, determination and with a president who will always be in their corner, instead of turning his back.",35987
2020-10-31 01:07:59,Your vote will help determine the future of our country. I’m in Wisconsin to urge folks to use that power. Tune in.,6373
2020-10-31 00:37:37,"Folks, we're just four days from Election Day, and we can't get complacent. Our campaign is working to reach voters across the country until the very last ballot is cast. We can't afford to fall short.

If you're able, please chip in now:

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden and Kamala Harris",6867
2020-10-30 22:03:00,We are in a battle for the soul of the nation –– your voice and vote can make all the difference. Tune in as I speak live from Minnesota.,8126
2020-10-30 21:43:53,"If you live in these states: Florida, Georgia, Iowa, Nevada, Colorado, Michigan, New Hampshire, North Carolina, Pennsylvania, Virginia, or Wisconsin, check now to see where you can drop off your ballot. Learn more at iwillvote.com/locate.

IWILLVOTE.COM
I Will Vote",16824
2020-10-30 20:27:00,"President Trump has tried again and again to dismantle the Affordable Care Act. But the truth is, the ACA has given people a lifeline to lifesaving care, including transplants. If Donald Trump succeeds in getting the U.S. Supreme Court to eliminate the entire ACA, 100 million Americans with pre-existing conditions like Jodie will lose their protections.",6319
2020-10-30 19:14:48,"Folks, deadlines to vote early in-person are arriving across the country. Don’t wait until November 3rd to cast your ballot — head to iwillvote.com to find all the information you need to vote today.",25113
2020-10-30 18:51:52,"There’s no challenge we can’t overcome when we stand united. With just four days to go, tune in as we get out the vote in Iowa.",3720
2020-10-30 12:51:00,Donald Trump quiere quitarle la cobertura de salud a millones de estadounidenses en medio de una pandemia. Yo lucharé para reducir los costos médicos y lograr que el cuidado de salud sea asequible y de calidad para todos.,27932
2020-10-30 06:54:03,Shamar — you’re absolutely right. We don’t thank people enough. It’s really important that we treat everyone with respect. You have some great ideas and I can’t wait to see all the great things you do.,19689
2020-10-30 05:19:00,Climate change is threatening bees and Arizonans’ livelihoods. Read more on my plan to fight back: joebiden.com/clean-energy.,4101
2020-10-30 03:50:00,"If you clapped for our health care workers, vote for them as well.",24414
2020-10-30 00:30:53,"The stakes in this election couldn’t be higher — and with just five days left, we can’t let up.

Chip in to help us get the job done on Tuesday:

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden and Kamala Harris",5260
2020-10-30 00:00:18,"Here’s the bottom line: When we vote, things get better. Tune in as we hold a get out the vote rally in Tampa Bay, Florida.",7262
2020-10-29 21:19:32,"The election is underway across the country, and we need your help to spread the word on social media. Sign up to help, and let’s win this thing:

GO.JOEBIDEN.COM
Turn your Social Media into a Joe Biden Megaphone!",4343
2020-10-29 20:50:36,"Las trabajadoras latinas tienen la brecha salarial más grande de toda la nación y pierden más de $1 millón en una carrera en comparación con un hombre blanco no hispano. Lucharé para garantizar la igualdad salarial y establecer protecciónes laborales más fuertes para todas las mujeres, especialmente para las mujeres de color. Lee mas sobre como lo cumpliré: https://joebiden.com/womens-agenda/.",8931
2020-10-29 20:00:55,"Latinas are the hearts of their families and communities. So often, they’re the main breadwinners and the caregivers, too. Our economy does not work without them – but for too long, they have been underpaid and undervalued. On Latina Equal Pay Day, we call attention to the fact that Latinas make only 54 cents on the dollar compared to the average, non-Hispanic white man. That means they’ll lose over $1 million over their lifetime in comparison. It’s wrong.

And now, President Trump’s failed response to this pandemic has plunged our nation not just into a recession, but into a “she-cession” – with millions of women, particularly Latinas and women of color, bearing the brunt of lost hours, lost wages, lost businesses, and lost jobs. Millions of Latinas are still out of work or have dropped out of the labor force completely since COVID-19 hit.

Our country can’t afford another four years of Donald Trump. Latinas know they deserve better – and that is why they are mobilizing, voting, and making sure their friends and family turn out at the polls. Latinas are demanding an equal shot at opportunity and prosperity, and a fairer, more inclusive future for their families.

As President, I’ll work for them every day. That starts with containing this virus—which has so disproportionately hit the Latino community—so we can get our lives back. And I’ll make sure we don’t just rebuild; we’ll build back better, closing the gender wage gap and fighting wage discrimination, so that Latinas — and all women — are paid equally for equal work. I’ll also fight to pass a $15 federal minimum wage; make it easier for workers to organize and bargain collectively; and break down barriers to higher paying jobs, including by boosting training and education opportunities and providing paid family leave, affordable child care, and affordable health care.

The economic challenges facing Latinas have been ignored and worsened by President Trump. A Biden-Harris Administration will build back better for them and their families, starting from day one.",28401
2020-10-29 19:17:07,"We’re just five days from Election Day –– and everything is on the line. Tune in as we get out the vote in Broward County, Florida.",9633
2020-10-29 19:00:00,"Communities are going to continue to be harmed by climate change if we don’t take drastic measures to combat it. Brave Americans, like Melanie from Phoenix, Arizona, are fighting every day on the ground to prevent wildfires. In a Biden Administration, we will invest in the science and the technology needed to fight back against climate change.",3217
2020-10-29 17:00:01,"With the election days away, you’re probably wondering: where do we go from here? We have a chance to imagine a new country that works for all of us. My friend Julián Castro is here to tell you more about how Kamala Harris and I will build back better for all Americans.

Thank you to Millennial Lotería for this beautiful art and to the incredible Julián Castro for lending your voice to spread this critical message.

Let’s win this thing and build a stronger, more just America.",3710
2020-10-29 15:45:01,"""History says, don't hope
On this side of the grave.
But then, once in a lifetime
The longed-for tidal wave
Of justice can rise up,
And hope and history rhyme.""
- Seamus Heaney",9881
2020-10-29 15:22:00,"En estos últimos días, es más importante que nunca que hables con tus amigos y familiares sobre la importancia de hacer un plan de votación. Actualiza tu imagen de perfil en avatar.joebiden.com para mostrar tu apoyo por Team Joe.",38668
2020-10-29 14:00:00,"Moms across this nation are keeping families together, and taking things one day at a time during these unprecedented times. And there’s no doubt about it — Donald Trump’s failure in responding to this virus has put families and children in danger. We can’t allow him to continue his reckless behavior.",19310
2020-10-29 13:00:00,"It’s the final week of the election and it was great to be in Atlanta. In Georgia, and across the country, people of different races, backgrounds, and political parties are coming together to transcend old divisions and to show what’s possible.

In the most important election in any of our lifetimes — in this battle for the soul of America — we’re showing who we are.",16869
2020-10-29 12:22:17,Donald Trump thinks health care is a privilege. I think it’s your right.,17596
2020-10-29 04:45:58,"We’re showing up early for everything this year.

Get ready. makeaplan.com",7346
2020-10-29 04:22:38,"I’m not going to shut down the economy.
I’m not going to shut down the country.

But I am going to shut down this virus.",149669
2020-10-29 01:13:01,"You have the power to win this election.

It’s time to stand up and take back our democracy. 6 day to go. iwillvote.org",60020
2020-10-29 00:49:58,"This is it folks — the final week of the election. Kamala Harris and Alicia Keys are talking with voters in Phoenix about the big issues impacting Americans, in Arizona and across the country. Tune in now.",6550
2020-10-29 00:10:01,"I promise you that as President, I will listen to scientists like Dr. Ocko. Climate change is the biggest existential crisis facing our planet. We can’t let Donald Trump have another four years in office and delay dealing with our climate emergency.",8381
2020-10-28 19:00:01,Mark Hamill knows a little something about battling dark forces. Watch as he reacts to some of President Trump’s worst statements.,76782
2020-10-28 18:14:57,"We are the United States of America. We can beat this virus.

There is no challenge we cannot meet, no enemy we cannot face, no threat we cannot conquer when we stand together.",52897
2020-10-28 17:37:40,"Under Donald Trump’s leadership, we have become weaker and sicker. Tune in as I discuss how I’ll get this virus under control and ensure every American has access to quality, affordable health care.",11225
2020-10-28 15:11:31,"6 days. This is it folks — and if you vote, we’ll win.",36272
2020-10-28 09:55:20,There are so many signs that the American people are looking for better from their leaders. Kamala Harris and I are committed to uniting our country and building a strong future for all of you.,3978
2020-10-28 08:20:04,The American people deserve a president who has the respect of our teachers.,11146
2020-10-28 07:40:09,"Whether it’s your first time voting or you’re an old pro, voting is better with friends and family. So message a few folks and make your plan to vote together today. makeaplan.com",3467
2020-10-28 04:34:34,"I’m proud to have Kamala Harris alongside me as my running mate in this campaign. Kamala has devoted her entire life to advancing equality and justice. She will be one of the most qualified and experienced vice presidents in American history.

IWILLVOTE.COM
Vote for Change

PopSugar
October 26, 2020 at 6:40 PM ·

Kamala Harris’s mother taught her to never accept things the way they are. On Nov. 3, vote for change.",6811
2020-10-28 02:27:01,"Americans are voting right now. Have you?

Share this video and tag three friends below to remind them to vote!
Got to iwillvote.com",6229
2020-10-28 01:38:32,"Folks, this is it. The final week of this election. Kamala Harris is live in Las Vegas tonight to talk about what we need to do in these final days. Tune in.",7530
2020-10-28 00:32:41,"Our hearts are broken for the family of Walter Wallace Jr., and for all those suffering the emotional weight of learning about another Black life in America lost. We cannot accept that in this country a mental health crisis ends in death. It makes the shock and grief and violence of yesterday’s shooting that much more painful, especially for a community that has already endured so much trauma. Walter Wallace’s life, like too many others’, was a Black life that mattered — to his mother, to his family, to his community, to all of us.

At the same time, no amount of anger at the very real injustices in our society excuses violence. Attacking police officers and vandalizing small businesses, which are already struggling during a pandemic, does not bend the moral arc of the universe closer to justice. It hurts our fellow citizens. Looting is not a protest, it is a crime. It draws attention away from the real tragedy of a life cut short. As a nation, we are strong enough to both meet the challenges of real police reform, including implementing a national use of force standard, and to maintain peace and security in our communities. That must be our American mission. That is how we will deliver real justice. All Donald Trump does is fan the flames of division in our society. He is incapable of doing the real work to bring people together. We will.

We are all praying for the entire Wallace family, and for our nation, that we may move toward healing.",53071
2020-10-27 23:40:00,"The truth is, we’ve got big challenges ahead of us. If Donald Trump gets another four years, that means another four years of division. Four years where we fail to grasp the opportunity at hand for each and every American.

I’m ready to take on these challenges — and as your president, I’ll get to work on day one.",10063
2020-10-27 21:35:30,"It’s go-time, folks. We’re just one week away from the most important election of our lifetimes. Tune in as we get out the vote in Atlanta, Georgia.",8210
2020-10-27 19:44:00,You heard Barack Obama. Go vote! iwillvote.com,99651
2020-10-27 18:44:02,"Americans have always come together to triumph and overcome, and we must again now. With one week left until Election Day, I'm delivering remarks in Warm Springs, Georgia, on how we can unite to address the crises facing our nation. Tune in.",8681
2020-10-27 18:30:00,"Listen to my friend, Barack Obama, on what’s at stake in this election.",15106
2020-10-27 17:01:06,"With just one week until Election Day, Barack Obama is in Orlando, Florida, encouraging folks to vote early. Tune in.",11680
2020-10-27 14:15:43,En una semana le ganaremos a Donald Trump.,65749
2020-10-27 13:32:00,"Folks, you’ve heard me say this before, and I really do believe it — this campaign is about Scranton vs. Park Ave.

New posters available in our merch store: https://joe.link/2HEvxXE",43994
2020-10-27 12:13:00,"Thank you, Louise. She’s right folks. This is the battle for the soul of the nation, and it’s a battle we must win.",36992
2020-10-27 09:47:49,"Aarya, thank you for helping me get out the vote!

She’s right, folks. There’s no time to waste.
Head to iwillvote.com",4444
2020-10-27 08:14:56,"Asian Americans have a deep and rich history in America, and they are essential to the fabric of this nation. Our campaign is about building a coalition where everyone belongs, and as president, I will build a government that once again champions our nation’s diversity. That starts with celebrating and uplifting the voices, cultures, and contributions of the Asian American and Pacific Islander community.",5410
2020-10-27 06:30:14,“This is a slap in the face to working-class people.”,14788
2020-10-27 02:12:01,Do you want another four years of this?,13624
2020-10-27 00:53:53,"I give you my word: If I am elected President, I will marshal the ingenuity and good will of this nation to turn division into unity and bring us together. We can disagree about how to move forward, but we must take the first step. And it starts with how we treat one another, how we talk to one another, how we respect one another.",20095
2020-10-26 22:20:02,"No president whose lies and failures have cost 225,000 American lives should keep his job. Period.",92452
2020-10-26 21:30:01,"Protecting seniors starts with giving them the dignity and respect they deserve. I’ve put together a comprehensive plan that works to help Americans pay for their prescriptions and gain access to quality, affordable long-term care. Learn more: joebiden.com/older-americans",6602
2020-10-26 20:22:53,"Folks, this is it. Only 8 days to go until Election Day. Kamala and I need your support to get us through to the finish line. Can we count on you?

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden and Kamala Harris",8310
2020-10-26 19:45:00,"Jenni is right. The fact is, even some families with employer health insurance still pay on average more than $4,500 out of pocket for childbirth and maternity care in America. Starting a family is such an important milestone, and it’s not one that should be overshadowed by the burden of bills.",7677
2020-10-26 18:56:16,"I say this all the time, that I’m a lucky guy to have been married to Jill for the last 43 years. And I feel especially lucky the days she breaks out the Italian recipes her family has passed down. Dr. Jill Biden’s chicken parmesan is a dinner we always look forward to in the Biden house.

Tasty with Joe Biden.
Paid Partnership ·

Have a seat at Jill Biden’s dinner table, and watch this incredible chicken parmesan come together while she talks about what’s important: family, traditions, and enjoying something delicious. Dr. Jill Biden",6391
2020-10-26 17:50:38,"How great is this? The largest Biden sign in America is in Tama County, Iowa. Thank you to all the volunteers who helped create this 30-acre piece of crop-art.

Rural America is the backbone of this country. My plan to build back better will create good-paying jobs in the heart of this country, and bring back our advantage in agriculture. The way we get there is by investing in the next generation of agriculture and conservation. Read my full plan: joebiden.com/rural-plan.",129979
2020-10-26 09:43:02,All work has dignity. It’s about time we give workers the protections and rights they deserve.,9210
2020-10-26 08:24:26,Rick — thank you for sharing your talent with me. I was so blown away by your art that I asked my team to add it to our online store: https://joe.link/37CIrk1,8755
2020-10-26 06:39:34,My friend Katie Porter brought out her famous whiteboard to break down how Kamala Harris and I will put kids and families first.,4973
2020-10-26 02:11:00,Juntos podemos pasar la página y construir un mejor país que funcione para todos.,6070
2020-10-26 00:30:01,"“I hope they end [the Affordable Care Act].”

If the ACA is repealed, 30 million Americans will lose coverage. It’s unconscionable.",6057
2020-10-25 23:00:01,"Jacquelyn, thank you for your kind words. You were so good to me. Meeting you in that elevator last year, it was an honor. We’re going to succeed in this race because of hard working Americans like you.",14682
2020-10-25 20:00:01,,14707
2020-10-25 19:50:32,"El presidente Trump todavía no tiene un plan para controlar este virus.

Yo si.

JOEBIDEN.COM
El Plan De Biden Para Combatir El Coronavirus (Covid-19) y Prepararnos Para Futuras Amenazas Para La Salud Mundial | Joe Biden for President: Official Campaign Website",16967
2020-10-25 18:30:01,The American people deserve a president who has the respect of our teachers.,26087
2020-10-25 17:00:00,"The right to vote is sacred — and my friend, Stacey Abrams, wants to tell you why. iwillvote.com",4518
2020-10-25 16:06:01,Words matter. Actions matter.,10893
2020-10-25 09:35:56,"Making time to talk with family is important — especially when I’m on the campaign trail. I mean this sincerely, every once in awhile check-in with the people in your life.",10492
2020-10-25 08:14:39,Let’s put a dog (or two!) back in the White House,22776
2020-10-25 07:20:12,"Long before his failure as president, Donald Trump failed at managing his own businesses.",38223
2020-10-25 05:17:32,"You deserve a president who will get up every single day and work to make your life better.

If you elect me, that’s exactly what I’ll do.",27550
2020-10-25 04:15:03,"Vote for America.

iwillvote.com",13969
2020-10-25 02:44:00,"Asian Americans have a deep and rich history in America, and they are essential to the fabric of this nation. Our campaign is about building a coalition where everyone belongs, and as president, I will build a government that once again champions our nation’s diversity. That starts with celebrating and uplifting the voices, cultures, and contributions of the Asian American and Pacific Islander community.",6082
2020-10-25 02:29:36,"We're ten days out from Election Day, and Cher is out in Las Vegas, Nevada to help us get out the early vote. We can’t “turn back time"" -- so get those ballots in!",12157
2020-10-25 02:16:16,"Folks, I've got some big news: We officially reached our goal of talking to 10 million voters on this Vote Early Day.

But we're not done yet, we set a new goal of 15 million and can't reach it without you.

Sign up to help: joe.link/vote-early-day",16084
2020-10-24 22:39:08,"Dr. Jill Biden and I are in Luzerne County, Pennsylvania, to encourage folks to vote early. Tune in — and then head to makeaplan.com to make your plan to vote.",7432
2020-10-24 21:22:14,"We've got 10 days left -- and it's time to vote!

Tune in as Barack Obama holds a rally in North Miami, Florida and make your plan to vote. makeaplan.com",10778
2020-10-24 20:06:43,Rick — thank you for sharing your talent with me. I was so blown away by your art that I asked my team to add it to our online store: https://joe.link/37CIrk1,47101
2020-10-24 18:16:59,"We’re going to choose science over fiction. We’re going to choose hope over fear. We’re going to choose to move forward as a united front, because there is so much we can do if we just do it together.",62050
2020-10-24 17:34:40,"Folks, if early voting is available in your area I’m asking you to head out and vote today. You don’t have to wait until Election Day to make your voice heard.

And if you’ve already voted, can you help me by volunteering to make calls to get out the vote? The calls you make could be the difference in the outcome of this campaign. Sign up for a shift today: joe.link/vote-early-day",18214
2020-10-24 17:11:56,"With just ten days until Election Day, Dr. Biden and I are in Bucks County, Pennsylvania, to encourage folks to vote early. Tune in.",6202
2020-10-24 10:17:24,I believe there is not a single thing we cannot accomplish as a country if we do it together.,18217
2020-10-24 08:50:51,"The character of our country is on the ballot.

Last night’s debate showed once and for all that the choice is as clear as ever and the stakes are as high as ever.

Vote: iwillvote.com",8159
2020-10-24 07:45:16,"A purr-fect reminder for you to vote, volunteer, donate, or support in whatever way you can. Thank you to all the people who shared photos and videos of their cats with us!",11979
2020-10-24 02:47:21,"The fight for justice doesn’t end here.

But it starts with voting. iwillvote.com",5502
2020-10-24 02:10:10,"TUNE IN NOW: Unity Town Hall with Bernie Sanders and Progressives for Biden. Watch as Senator Bernie Sanders, Representative Pramila Jayapal, Representative Mark Pocan, Representative Chuy García, and Representative Ayanna Pressley discuss our plans to advance democracy and justice, and put the people first.",4732
2020-10-23 21:46:57,"After eight months of this pandemic, we finally found President Trump's plan to beat COVID-19.

TRUMPCOVIDPLAN.COM
Donald Trump’s COVID-19 plan",16116
2020-10-23 20:53:36,"Once again, COVID-19 cases are rising across the nation. Tune in as I discuss how I’ll get the virus under control and our economy back on track.",6418
2020-10-23 20:11:19,"Once again, COVID-19 cases are rising across the nation. Tune in as I discuss how I’ll get the virus under control and our economy back on track.

Vice President Joe Biden’s Remarks on COVID-19 LIVE in Wilmington, DE",8533
2020-10-23 19:13:16,"Utah — today is the last day to register to vote online.

After today, you can register when you vote early in-person or at the polls on Election Day.

Head to http://iwillvote.com/UT to get registered.

IWILLVOTE.COM
I Will Vote",2849
2020-10-23 18:22:34,"The character of our country is on the ballot.

Last night’s debate showed once and for all that the choice is as clear as ever and the stakes are as high as ever.

Vote: iwillvote.com",16461
2020-10-23 17:40:14,"11 días. Esto es todo, amigos, y si votan, ganaremos.",29333
2020-10-23 05:19:32,"Folks, I just stepped off the debate stage, and I’ve never been more fired up and ready to win this election.

Now, I need your help — chip in to keep tonight’s momentum going through Election Day:

SECURE.ACTBLUE.COM
Chip in to elect Joe Biden and Kamala Harris",15957
2020-10-23 04:04:14,"We’ve been waiting years for President Trump to reveal his grand plan for health care, and he still has nothing to show.

I’ve laid out exactly what I’ll do. Take a look: JoeBiden.com/healthcare

JOEBIDEN.COM
Plan to Protect and Build on Obamacare | Joe Biden",24154
2020-10-23 03:46:58,I don’t look at this the way Donald Trump does — blue states or red states. They’re all the United States.,91895
2020-10-23 02:00:04,12 days to go.,141322
2020-10-23 01:25:20,"I first met Brayden on a rope line in New Hampshire. I knew he was an extraordinary kid, but little did either of us know we’d become lifelong friends. I’m proud as ever of this brilliant young man. Today, stuttering is still a speech disorder that is mocked constantly. But what I’ve said to Brayden is this — don’t let it define you.",19862
2020-10-23 00:16:00,Vote for those who can’t. We owe it to them to create a better America,106677
2020-10-22 23:21:00,"America was an idea. We've never lived up to it, but we've never walked away from it before. I talked about this and more in my sit-down with Brené Brown. Listen as we chat about empathy, unity, and courage: joe.link/BreneBrown",7871
2020-10-22 22:00:02,"Make no mistake: America has been knocked down. The unemployment rate is higher than it was in the Great Recession. Millions have lost jobs, hours, pay, health care, or the small business they started.

As president, I’ll create millions of good-paying jobs and to give America’s working families the tools, choices, and freedom they need to build back better.",5903
2020-10-22 21:30:41,"We’re in the battle for the soul of the nation. And I promise you, I will be a president who appeals to the best in us — not the worst. Join us in this fight: iwillvote.com",5461
2020-10-22 20:45:13,"Every day it seems we uncover new horrors perpetrated by President Trump and his administration against our most deeply held values in pursuit of their extreme anti-immigrant agenda. Of the thousands of children that the Trump Administration forcibly separated from their parents as part of its cruel “zero-tolerance” policy, 545 children are still separated from their parents years later. This Administration ripped babies from their mother’s arms, and then it seems, those parents were in many cases deported without their children and have not been found. It’s an outrage, a moral failing, and a stain on our national character.

There are many issues that are complicated, but some things are just black and white. Families belong together. That’s the very core of my immigration policy. We can secure our borders without treating immigrants as less than human. My Administration will treat asylum seekers at our border with dignity and ensure that they receive the fair, legal hearing to which they are entitled. I’ll send a bill to Congress on day one that will create a roadmap to citizenship for the 11 million undocumented individuals already living in and strengthening the United States. These are our neighbors and coworkers, and they are integral to our communities.",39392
2020-10-22 20:15:26,"Listening to anything Donald Trump says is, well — painful.",13995
