datetime,text,likes 
2020-12-13 23:56:28,"Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete & correct without committing a severely punishable crime. Everybody knows that dead people, below age people, illegal immigrants, fake signatures, prisoners, and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took place in Detroit, Philadelphia, Milwaukee, Atlanta, Pittsburgh, and elsewhere. In all Swing State cases, there are far more votes than are necessary to win the State, and the Election itself. Therefore, VOTES CANNOT BE CERTIFIED. THIS ELECTION IS UNDER PROTEST!",143622
2020-12-13 23:53:29,"The fact that the Supreme Court wouldn’t find standing in an original jurisdiction matter between multiple states, and including the President of the States, is absurd. It is enumerated in the Constitution. They just “chickened out” and didn’t want to rule on the merits of the case. So bad for our Country!",217544
2020-12-13 23:51:06,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur. Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never give up!",247144
2020-12-13 16:56:53,THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!,358960
2020-12-13 16:40:13,MOST CORRUPT ELECTION IN U.S. HISTORY!,791072
2020-12-13 16:39:10,How do states and politicians confirm an election where corruption and irregularities are documented throughout? A Swing State hustle!,160732
2020-12-13 16:38:54,"The drug companies are going crazy putting up nasty ads against me asking to “withdraw my Favored Nation’s Executive Order”. They don’t want the U.S. to have the lowest drug prices in the world, but we now will. Big reductions coming. No other politician would do this!!!",451768
2020-12-12 20:45:46,"If failing Governor Brian Kemp would allow signature verification, David & Kelly would WIN!",157188
2020-12-12 20:02:07,,217758
2020-12-12 17:05:22,"The Supreme Court had ZERO interest in the merits of the greatest voter fraud ever perpetrated on the United States of America. All they were interested in is “standing”, which makes it very difficult for the President to present a case on the merits. 75,000,000 votes!",167090
2020-12-12 16:19:42,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! #MAGA",412682
2020-12-12 15:56:05,"Why didn’t Bill Barr reveal the truth to the public, before the Election, about Hunter Biden. Joe was lying on the debate stage that nothing was wrong, or going on - Press confirmed. Big disadvantage for Republicans at the polls!",199267
2020-12-12 14:48:48,WE HAVE JUST BEGUN TO FIGHT!!!,640233
2020-12-12 14:48:28,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason & more (the hard part), but “Justice” took too long. Will be DOA!",74234
2020-12-12 14:29:47,"Who is a worse governor, Brian Kemp of Georgia or Doug Ducey of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!",235816
2020-12-12 14:16:49,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!",469489
2020-12-12 14:16:28,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” Sean Hannity. This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!",108735
2020-12-12 14:15:56,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process - You can’t rely on Brian Kemp. Unlike other governors for the many states I won, he lost total control. Signature verification???

BREITBART.COM
Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process",65651
2020-12-12 14:14:54,"“We’ve not gotten any court to judge this (the vote) on its merit.” Dan Patrick of Texas. It is a legal disgrace, an embarrassment to the USA!!!",79935
2020-12-12 14:14:12,FDA APPROVES PFIZER VACCINE FOR EMERGENCY USE!!!,126911
2020-12-12 14:13:50,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!",598792
2020-12-12 14:13:07,"The Supreme Court really let us down. No Wisdom, No Courage!",223866
2020-12-12 14:12:22,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, & they still don’t believe the outcome of this election. The American people deserve answers, better late than never.” Laura Ingraham",156741
2020-12-12 03:43:04,,134386
2020-12-12 00:36:31,,85657
2020-12-11 23:38:39,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! Gov. Brian Kemp, Geoff Duncan, Brad Raffensperger",153697
2020-12-11 21:31:01,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!",309378
2020-12-11 21:30:30,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!",166042
2020-12-11 20:44:34,"ICYMI: The Right View with Lara Trump, Katrina Pierson, Elizabeth Harrington, and Victoria Toensing #TheRightView #TeamTrump",45500
2020-12-11 17:01:50,"Right Side Broadcasting was live.
December 11, 2020 at 12:01 PM ·

Watch LIVE: Wisconsin Joint Committee on Campaigns & Elections Holds Election Fraud Hearing",44732
2020-12-11 16:37:26,"YOUTUBE.COM
LIVE: Trump v. Biden Wisconsin State Hearing in Milwaukee, WI 12/10/20

Right Side Broadcasting
December 11, 2020 at 11:16 AM ·

Watch LIVE: Trump vs. Biden in Milwaukee Co., WI Circuit Court

https://www.youtube.com/watch?v=nDiNAqFOvcY",47591
2020-12-11 16:34:12,“Donald Trump must get the credit for the vaccines. It is a miracle.” Varney,187320
2020-12-11 15:17:01,"Now it turns out that the Democrats want the Pack the Court with 26 Justices. This would be terrible, and must be stopped. Even Justice RBG was strongly opposed!",115570
2020-12-11 14:33:02,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage & Wisdom. Save the USA!!!",568310
2020-12-11 14:31:08,"Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was even better than that. I predicted Biden corruption, said to call the A.G., who perhaps knew of the corruption during the impeachment hoax?",151403
2020-12-11 13:27:40,I just want to stop the world from killing itself!,712603
2020-12-11 13:23:56,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!",224950
2020-12-11 13:23:40,"While my pushing the money drenched but heavily bureaucratic FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn. Stop playing games and start saving lives!!!",104857
2020-12-11 05:47:54,,43829
2020-12-11 05:22:39,,35798
2020-12-11 04:12:26,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!",447103
2020-12-11 04:11:57,Tremendous support from all over the Country. All we ask is COURAGE & WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!,248591
2020-12-11 02:09:53,"WATCH: The Right View with Lara Trump, Katrina Pierson, Elizabeth Harrington, and Victoria Toensing #TheRightView #TeamTrump",43271
2020-12-11 01:42:28,"19 states are fighting for us, almost unheard of support!",643487
2020-12-11 01:41:03,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!",226056
2020-12-10 21:47:49,,127492
2020-12-10 15:35:00,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history. The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on OANN Bad!",394801
2020-12-10 02:53:38,"“10% of voters would have changed their vote if they knew about Hunter Biden.” Miranda Devine, New York Post. Tucker Carlson. But I won anyway!",246805
2020-12-09 16:19:50,"We will soon be learning about the word “courage”, and saving our Country. I received hundreds of thousands of legal votes more, in all of the Swing States, than did my opponent. ALL Data taken after the vote says that it was impossible for me to lose, unless FIXED!",400785
2020-12-08 02:07:48,"“These actions on the part of State Officials, making these changes, were violating the Constitution of the U.S. They were usurping power.” Ken Starr",104885
2020-12-07 02:56:56,SO TRUE. NO WAY WE LOST THIS ELECTION!,185894
2020-12-06 21:17:22,"Rudy Giuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",417909
2020-12-06 19:51:59,"Fox News daytime is not watchable. In a class with CNN & MSDNC. Check out OANN, Newsmax and others that are picking up the slack. Even a boring football game, kneeling and all, is better!",307033
2020-12-06 13:55:23,"Team Trump
December 5, 2020 at 9:49 PM ·

President Donald Trump: We must pass voter ID requirements to protect our elections",78577
2020-12-06 13:53:47,"Team Trump
December 5, 2020 at 9:34 PM ·

President Donald Trump: Raphael Warnock is a dangerous extremist who is radically opposed to Georgia values",24117
2020-12-06 13:53:02,"Team Trump
December 5, 2020 at 9:32 PM ·

President Donald Trump: Senator Kelly Loeffler “has been an exceptional champion for Georgia workers and families”",21335
2020-12-06 13:51:47,"Team Trump
December 5, 2020 at 9:09 PM ·

President Donald Trump: Radical Democrats will destroy America forever by abolishing filibuster, opening borders, confiscating guns, and packing Supreme Court",42865
2020-12-06 03:39:56,"Register to vote before Monday 12/7. Register now on Georgia.gov, then request your absentee ballot before 12/31 - do it TODAY, and return your ballot the same day you get it. If you aren’t planning to vote by mail, vote early in person, or vote on Election Day!",138907
2020-12-06 01:15:57,"LIVE: President Trump in Valdosta, GA #Valdosta #Georgia",153511
2020-12-05 17:45:33,"See you tonight at 7PM, Georgia!",112834
2020-12-04 23:46:01,Watch Sean Hannity tonight at 9:00 P.M. Eastern — story on Voter Fraud!,112785
2020-12-04 15:42:32,"EVENTS.DONALDJTRUMP.COM
The Republican National Committee hosts a Victory Rally featuring President Donald J. Trump, Senator David Perdue, Senator Kelly Loeffler, and other republicans in Valdosta, GA",117776
2020-12-04 15:18:35,"A provision is in the NDAA for the renaming, or even desecration, of National Monuments in National Parks. This is not what our Country wants!",62094
2020-12-04 14:22:43,"Whistleblowers reveal that the USPS is responsible for tampering with hundreds of thousands of ballots. One America News Network This long time Democrat stronghold got rid of massive numbers, especially in swing states, during and before delivery of the ballots. Well documented evidence!",302562
2020-12-04 14:22:01,Big Rally Saturday Night in Georgia!!!,191748
2020-12-04 14:03:23,"The best way to insure a Kelly and David VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE! Brian Kemp",140698
2020-12-04 02:31:20,People in Georgia got caught cold bringing in massive numbers of ballots and putting them in “voting” machines. Great job Brian Kemp!,383170
2020-12-03 16:23:46,Thank you to Representative Mo Brooks!,101767
2020-12-03 13:29:32,"Arizona Republican Party
November 19, 2020 at 11:16 AM ·

Republican Party of Arizona Chairwoman Dr. Kelli Ward peels back the curtains to EXPOSE Dominion Voting Software! We demand an Election Audit.

Help us win this fight: https://secure.winred.com/arizona-republican-party/audit-the-vote",115430
2020-12-02 21:51:27,This may be the most important speech I've ever made....,474220
2020-12-02 17:24:11,"Breitbart
December 2, 2020 at 4:41 AM ·

ICYMI",31540
2020-12-01 22:42:11,"WASHINGTONEXAMINER.COM
Whistleblowers: Postal Service labeled Trump mail ‘Undeliverable,’ 388,000 ballots backdated, ‘disappear’",168237
2020-12-01 20:36:01,Michigan voter fraud hearing going on now!,326260
2020-12-01 20:33:51,Hope everybody is watching One America News Network right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,395873
2020-12-01 13:15:53,"Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back - A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!

BREITBART.COM
Donald Trump Calls In to Arizona Voter Fraud Hearing: We're Fighting Back",196219
2020-11-30 15:07:35,"Why won’t Governor Brian Kemp, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state. Also, quickly check the number of envelopes versus the number of ballots. You may just find that there are many more ballots than there are envelopes. So simple, and so easy to do. Georgia Republicans are angry, all Republicans are angry. Get it done!",433257
2020-11-30 03:59:54,"“Democrats suffered crushing down-ballot loss across America.” New York Times. This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!",386475
2020-11-30 02:06:34,"60 Minutes never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",300889
2020-11-28 00:56:52,The restaurant business is being absolutely decimated. Congress should step up and help. Time is of the essence!,278701
2020-11-27 17:02:21,"Biden can only enter the White House as President if he can prove that his ridiculous “80,000,000 votes” were not fraudulently or illegally obtained. When you see what happened in Detroit, Atlanta, Philadelphia & Milwaukee, massive voter fraud, he’s got a big unsolvable problem!",621652
2020-11-27 16:15:21,Yesterday’s news conference being broadcast in full now on Newsmax. Enjoy!,184884
2020-11-27 14:38:43,"REPORT: Biden’s Thanksgiving Day Address gets just 1000 views online, a record low. Observers say a candidate with “80,000,000” votes would get many more online viewers. Numbers don’t lie, or add up! One America News Network",450323
2020-11-27 14:07:04,"For purposes of National Security, Section 230 must be immediately terminated!!!",78638
2020-11-26 01:02:58,"WASHINGTONEXAMINER.COM
Huge court win lets Trump present ballot evidence, could overturn Nevada result",434833
2020-11-25 19:54:38,Rudy Giuliani is right now on OANN!,174121
2020-11-25 16:57:00,"Marc Morano, ClimateHustle2.Com “Perhaps President Trump’s greatest accomplishment is United States Energy Dominance.”

CLIMATEHUSTLE2.COM
Home",59204
2020-11-25 01:30:26,"Why isn’t the GA Sec. of State Brad Raffensperger, a so-called Republican, allowing us to look at signatures on envelopes for verification? We will find tens of thousands of fraudulent and illegal votes. This could also be very helpful to Sen. David Perdue and Sen. Kelly Loeffler. Why is he afraid of Stacey Abrams? We don’t need the ballots — we only need the signed envelopes!",274531
2020-11-24 21:49:18,"On behalf of the entire Trump Family, I want to wish every American a Healthy and Happy Thanksgiving! Today we gathered in the Rose Garden to continue a beloved annual tradition: the Official Presidential Pardon of a very fortunate Thanksgiving Turkey....",510636
2020-11-22 01:00:59,"The Fake News is not talking about the fact that “Covid” is running wild all over the World, not just in the U.S. I was at the Virtual G-20 meeting early this morning and the biggest subject was Covid. We will be healing fast, especially with our vaccines!",142098
2020-11-20 18:01:59,"The Trump White House Archived was live.
November 20, 2020 at 1:00 PM ·

Next—Press Secretary Kayleigh McEnany holds a briefing.",29880
2020-11-19 22:23:27,,53687
2020-11-19 15:01:41,"Almost ZERO ballots rejected in Georgia this election. In years past, close to 4%. Not possible. Must have signature check on envelopes now. Very easy to do. Dems fighting because they got caught. Far more votes than needed for flip. Republicans must get tough! Brian Kemp",375912
2020-11-18 20:57:17,"Thank you Darrell Issa, so nice!

FOXNEWS.COM
Darrell Issa: Trump on par with Lincoln, Reagan with value added to the Republican Party",224383
2020-11-18 18:46:40,,90489
2020-11-18 17:26:29,"FLOYD COUNTY, GEORGIA!",94055
2020-11-18 15:13:20,"This was a rigged election. No Republican Poll Watchers allowed, voting machine “glitches” all over the place (meaning they got caught cheating!), voting after election ended, and so much more!",350337
2020-11-17 13:46:20,"BREITBART.COM
Arizona GOP Chair Kelli Ward: ‘This Election Is Far from Over’",203488
2020-11-16 22:49:44,"The rate of rejected Mail-In Ballots is 30 X’s lower in Pennsylvania this year than it was in 2016. This is why they kept our poll watchers and observers out of the “SACRED” vote counting rooms!

JUSTTHENEWS.COM
Rate of rejected mail-in ballots almost 30 times lower in Pennsylvania this year than in 2016",90401
2020-11-16 17:06:08,"STOCK MARKET GETTING VERY CLOSE TO 30,000 ON NEW VACCINE NEWS. 95% EFFECTIVE!",241081
2020-11-16 16:31:57,"Trump Campaign Rejects Media Reports of Changed Pennsylvania Case - Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!

BREITBART.COM
Trump Campaign Rejects Media Reports of Changed Pennsylvania Case",141468
2020-11-16 02:02:22,"A great launch! NASA was a closed up disaster when we took over. Now it is again the “hottest”, most advanced, space center in the world, by far!

NASA - National Aeronautics and Space Administration was live.
November 15, 2020 at 4:15 PM ·

Tune in starting at 3:15 p.m. EST and get ready to #LaunchAmerica! Join us for live coverage of SpaceX Crew-1, the first crew rotation flight to the International Space Station by a U.S. commercial spacecraft. The Crew Dragon 'Resilience' will carry astronauts Michael Hopkins, Victor Glover, and Shannon Walker of NASA and Soichi Noguchi of JAXA (Japan Aerospace Exploration Agency) to the station. Liftoff is now targeted at 7:27 p.m. EST, Sunday, Nov. 15 from Launch Complex 39A at NASA's Kennedy Space Center in Florida.",55532
2020-11-15 20:21:38,"John Bolton was one of the dumbest people in government that I’ve had the “pleasure” to work with. A sullen, dull and quiet guy, he added nothing to National Security except, “Gee, let’s go to war.” Also, illegally released much Classified Information. A real dope!",231795
2020-11-15 14:48:33,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!",281825
2020-11-15 14:46:29,"Tax filings reveal Biden cancer charity spent millions on salaries, zero on research

NYPOST.COM
Tax filings reveal Biden cancer charity spent millions on salaries, zero on research",199279
2020-11-15 04:24:23,"I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy Giuliani, Joseph diGenova, Victoria Toensing, Sidney Powell, and Jenna Ellis, a truly great team, added to our other wonderful lawyers and representatives!",269360
2020-11-15 00:10:11,"There is tremendous evidence of wide spread voter fraud in that there is irrefutable proof that our Republican poll watchers and observers were not allowed to be present in poll counting rooms. Michigan, Pennsylvania, Georgia and others. Unconstitutional!",399345
2020-11-14 22:25:31,Fox News and the Fake News Networks aren’t showing these massive gatherings. Instead they have their reporters standing in almost empty streets. We now have SUPPRESSION BY THE PRESS. MAGA!,728532
2020-11-14 22:06:40,They wouldn’t let our Poll Watchers and Observers into the Counting Rooms. We win on that alone!,206825
2020-11-14 21:11:09,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!",1089266
2020-11-14 01:33:09,"700,000 ballots were not allowed to be viewed in Philadelphia and Pittsburgh which means, based on our great Constitution, we win the State of Pennsylvania!",629962
2020-11-14 01:16:51,,105593
2020-11-14 01:16:50,,55154
2020-11-13 21:40:06,Now it is learned that the horrendous Dominion Voting System was used in Arizona (and big in Nevada). No wonder the result was a very close loss!,303433
2020-11-13 17:00:31,"For years the Dems have been preaching how unsafe and rigged our elections have been. Now they are saying what a wonderful job the Trump Administration did in making 2020 the most secure election ever. Actually this is true, except for what the Democrats did. Rigged Election!",396596
2020-11-12 17:12:23,"Fox News daytime ratings have completely collapsed. Weekend daytime even WORSE. Very sad to watch this happen, but they forgot what made them successful, what got them there. They forgot the Golden Goose. The biggest difference between the 2016 Election, and 2020, was Fox News!",426317
2020-11-12 04:48:05,,157066
2020-11-11 14:45:39,"The Fake Pollsters at ABC/Washington Post produced a possibly illegal suppression Poll just before the Election showing me down 17 points in Wisconsin when, in fact, on Election Day, the race was even - & we are now preparing to win the state. Many such “deplorable” instances!",421459
2020-11-11 02:57:02,"Andrew McCabe was exposed for who he is today in the U.S. Senate. He was totally destroyed - an ignorant fool. The great people of the FBI must make sure that he and his former boss, James Comey, pay the price for what they have done to the reputation of the FBI.",434838
2020-11-11 01:05:54,"WASHINGTONEXAMINER.COM
Trump campaign files federal lawsuit in Michigan over fraud allegations",229571
2020-11-10 16:53:23,Highly Respected Ken Starr: “Pennsylvania’s three-day extension of the mail-in ballot deadline is a Constitutional Travesty.” Legal scholars agree!,188941
2020-11-10 02:11:35,,72929
2020-11-10 02:06:39,,118685
2020-11-10 01:41:58,"If Joe Biden were President, you wouldn’t have the Vaccine for another four years, nor would the FDA have ever approved it so quickly. The bureaucracy would have destroyed millions of lives!",388099
2020-11-10 01:41:02,"Fox News, Quinnipiac, ABC/WaPo, NBC/WSJ were so inaccurate with their polls on me, that it really is tampering with an Election. They were so far off in their polling, and in their attempt to suppress - that they should be called out for Election Interference. ABC/WaPo had me down 17 points in Wisconsin, the day before the election, and I WON! In Iowa, the polls had us 4 points down, and I won by 8.2%! Fox News and Quinnipiac were wrong on everything. The worst polling ever, and then they’ll be back in four years to do it again. This is much more then voter and campaign finance suppression!",226428
2020-11-09 22:40:31,LIVE: Press Conference with Kayleigh McEnany and RNC Chairwoman Ronna McDaniel,135842
2020-11-09 21:22:57,"Georgia will be a big presidential win, as it was the night of the Election!",836641
2020-11-09 20:56:29,"Nevada is turning out to be a cesspool of Fake Votes. Matt Schlapp & Adam Laxalt are finding things that, when released, will be absolutely shocking!",703074
2020-11-09 19:01:34,"I am pleased to announce that Christopher C. Miller, the highly respected Director of the National Counterterrorism Center (unanimously confirmed by the Senate), will be Acting Secretary of Defense, effective immediately. Chris will do a GREAT job! Mark Esper has been terminated. I would like to thank him for his service.",481426
2020-11-09 18:04:58,"Team Trump
November 9, 2020 at 10:14 AM ·

Help stop voter suppression, irregularities and fraud!

Tell us what you are seeing.

Report a case: djt45.co/stopfraud

Call: (866) 498-6722",127527
2020-11-08 23:24:46,Watch Mark Levin at 8:00 P.M. Will discuss the Mail-In Ballot Hoax!,479856
2020-11-08 00:57:34,"SECURE.WINRED.COM
ELECTION DEFENSE TASK FORCE!",415173
2020-11-07 16:39:06,"I WON THIS ELECTION, BY A LOT!",985605
2020-11-06 16:11:06,"""Philadelphia has got a rotten history on election integrity.” Varney - Fox Business",202142
2020-11-06 00:47:10,"The Trump White House Archived was live.
November 5, 2020 at 7:30 PM ·

Next—President Trump delivers remarks.",38353
2020-11-06 00:27:15,News Conference at 6:30 P.M.,224086
2020-11-05 16:39:36,"Jobless Claims Dip to 751,000, Lowest Since March

BREITBART.COM
Jobless Claims Dip to 751,000, Lowest Since March",94639
2020-11-04 18:03:08,"They are working hard to make up 500,000 vote advantage in Pennsylvania disappear — ASAP. Likewise, Michigan and others!",348577
2020-11-04 08:21:35,LIVE: President Donald J Trump,331147
2020-11-03 21:00:28,"Donald J. Trump
October 29, 2020 at 8:53 AM ·

Vote.DonaldJTrump.com",31480
2020-11-03 20:59:41,"Donald J. Trump
October 30, 2020 at 12:14 PM ·",26486
2020-11-03 08:02:16,"To all of our supporters: thank you from the bottom of my heart. You have been there from the beginning, and I will never let you down. Your hopes are my hopes, your dreams are my dreams, and your future is what I am fighting for every single day! Vote.DonaldJTrump.com",984468
2020-11-03 05:57:59,"LIVE: President Donald Trump in Grand Rapids, MI #GrandRapids #Michigan

Text VOTE to 88022",110992
2020-11-03 04:48:47,"A vote for Sleepy Joe Biden is a vote to give control of government over to Globalists, Communists, Socialists, and Wealthy Liberal Hypocrites who want to silence, censor, cancel, and punish you. Get out and VOTE #MAGA tomorrow!

VOTE.DONALDJTRUMP.COM
Get Ready to Vote",28569
2020-11-03 04:48:20,"Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. As long as I am President, we will remain the number one producer of oil and natural gas on earth – and we will remain Energy Independent! Vote.DonaldJTrump.com",92193
2020-11-03 02:59:43,"LIVE: President Donald Trump in Kenosha, WI #Kenosha #Wisconsin

Text VOTE to 88022",40112
2020-11-03 01:55:17,Vote.DonaldJTrump.com,205794
2020-11-03 01:46:13,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!",131639
2020-11-03 01:45:39,"Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and turn Michigan, Minnesota, Wisconsin and the entire Midwest into a refugee camp. I am protecting your families and keeping Radical Islamic Terrorists OUT of our Country!",47928
2020-11-03 01:45:28,A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!,103912
2020-11-02 23:09:51,"LIVE: President Donald Trump in Traverse City, MI #TraverseCity #Michigan

Text VOTE to 88022",41625
2020-11-02 22:52:56,"For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for PENNSYLVANIA. Tomorrow, you have the power, with your vote, to save AMERICA! GET OUT AND VOTE!! #MAGA",34815
2020-11-02 22:20:14,"LIVE: First Lady Melania Trump in Huntersville, NC #Huntersville #NorthCarolina",70984
2020-11-02 20:38:50,"LIVE: President Donald Trump in Scranton, PA #Scranton #Pennsylvania

Text VOTE to 88022",42131
2020-11-02 20:24:23,"Just signed an order to establish the 1776 Commission. We will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools!",590743
2020-11-02 19:45:18,Biden NEVER named his list of Supreme Court Justices. Never even said whether or not he was going to Pack the Court. So how do you vote for this guy?,31181
2020-11-02 19:13:51,“No President in history has done more for OHIO than President Trump.”,206372
2020-11-02 17:53:10,"LIVE: President Donald Trump in Fayetteville, NC #Fayetteville #NorthCarolina

Text VOTE to 88022",61967
2020-11-02 16:01:14,LIVE: Call to Prayer,33023
2020-11-02 05:46:02,"LIVE: President Donald Trump in Opa-locka, FL #Opalocka #Florida

Tezt VOTE to 88022",36474
2020-11-02 05:26:58,MAKE AMERICA GREAT AGAIN!,564848
2020-11-02 05:23:55,Getting ready to land in the Great State of Florida. See you soon!,180643
2020-11-02 05:23:36,Biden will repeal your Second Amendment and Pack the Court!,92823
2020-11-02 03:05:28,"LIVE: President Donald Trump in Rome, GA #Rome #Georgia

Text VOTE to 88022",43710
2020-11-02 00:34:11,"LIVE: President Donald Trump in Hickory, NC #Hickory #NorthCarolina

Text VOTE to 88022",75282
2020-11-01 23:07:23,LIVE: Call to Prayer,28519
2020-11-01 22:58:14,"Biden did a very POOR job of handling H1N1 Swine Flu, yet all he talks about is Covid, Covid, Covid, like he would actually know what he is doing. He doesn’t. Plus, he would be TERRIBLE with the Economy!",277224
2020-11-01 20:41:53,"LIVE: President Donald Trump in Dubuque, IA #Dubuque #Iowa

Text VOTE to 88022",44325
2020-11-01 17:20:42,"LIVE: President Donald Trump in Macomb County, MI #Macomb #Michigan

Text VOTE to 88022",54568
2020-11-01 17:15:59,"WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag - These are Criminal Anarchists and must be brought to Justice! Biden fears them. FBI

BREITBART.COM
WATCH: Antifa Shouts 'Death to Your f**king Empire' While Burning U.S. Flag",66163
2020-11-01 14:34:12,"Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback is underway!!!",388125
2020-11-01 14:33:52,"Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”.",89216
2020-11-01 03:52:47,,36660
2020-11-01 02:01:58,"LIVE: President Donald Trump in Montoursville, PA #Montoursville #Pennsylvania

Text VOTE to 88022",23941
2020-11-01 01:47:04,I LOVE TEXAS!,338492
